timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,predicted_speed_mps,distance,dx,dy,predicted_x,predicted_y,gps_x,gps_y,position_error,gps_step_distance,distance_travelled,drift_percent,speed_mps,dr_x,dr_y,corrected_x,corrected_y,corrected_error
6114676,-3.041,-0.2095,9.5682,-0.0711,-0.5108,0.0402,52.412903,-1.530007,6.09,21.528,204.761,10.042012870435888,0.5172889811314368,-0.4886951912283432,0.0346008209285994,-0.1271999999999997,-0.4373,-0.5488000000000017,-0.0261999999999999,-0.0304,0.0265,0.101,21.37598999999999,5.937774999999998,0.5997152749999998,-0.2511811959426371,-0.5445791199386476,-157.53100458681791,22.709081230794265,-155.04968125943665,39.91897866574205,6.185462230795437,0.0,41110102.11648876,0.003615880101993375,5.937774999999998,-157.82250456864418,34.38983823485116,-156.95280643269308,36.7323982426877,3.7116277046163395
6114775,-3.2246,-0.9883,8.695,-0.0614,-0.5031,-0.0193,52.412903,-1.530007,6.09,21.978,206.037,9.326189310216687,0.5072002168769253,-0.7158235602191994,-0.0100887642545115,-0.1836000000000002,-0.7787999999999999,-0.8731999999999989,0.0096999999999999,0.0077,-0.0595,0.099,22.882540000000002,6.356261111111111,0.62926985,-0.27621892644791946,-0.5654057382013216,-157.80722351326582,22.143675492592944,-155.04968125943665,39.91897866574205,6.814701135193475,0.0,41110102.11648876,0.0036143708989000867,6.356261111111111,-158.0987234950921,33.82443249664984,-157.14303331136688,36.406217851730275,4.0892066895398145
6114875,-3.2677,-0.6962,10.0605,-0.0339,-0.4088,0.0261,52.412903,-1.530007,6.09,21.596,204.337,10.60076497145371,0.4110326751001676,1.274575661237023,-0.0961675417767576,-0.0430999999999999,0.2920999999999999,1.365499999999999,0.0275,0.0943,0.0454,0.1,23.35298,6.486938888888888,0.6486938888888889,-0.2673285882676848,-0.5910492258489108,-158.0745521015335,21.552626266744035,-155.04968125943665,39.91897866574205,7.462941861399324,0.0,41110102.11648876,0.003612807992663291,6.486938888888888,-158.36605208335976,33.23338327080093,-157.32907048429922,36.0642995446437,4.47818784387738
6114975,-2.8328,-0.1952,9.0101,-0.0523,-0.4319,-0.0391,52.412903,-1.530007,6.09,21.582,203.851,9.446944526671045,0.4368085507404817,-1.1538204447826672,0.025775875640314,0.4348999999999998,0.501,-1.0503999999999998,-0.0184,-0.0231,-0.0652,0.1,22.544470000000004,6.262352777777779,0.626235277777778,-0.2532242203601032,-0.5727548492648741,-158.3277763218936,20.97987141747916,-155.04968125943665,39.91897866574205,8.0886128012,0.0,41110102.11648876,0.0036112974822916435,6.262352777777779,-158.61927630371986,32.66062842153605,-157.505860542114,35.73270738892034,4.853625847940473
6115076,-1.8105,-0.921,9.368,-0.0866,-0.456,0.0354,52.412903,-1.530007,6.09,21.805,202.576,9.585696388369495,0.4654983566028993,0.138751861698454,0.0286898058624175,1.0223000000000002,-0.7258,0.3579000000000008,-0.0343,-0.0241,0.0745,0.101,14.967109999999996,4.157530555555555,0.41991058611111104,-0.16120727497879694,-0.38773330373091164,-158.4889835968724,20.59213811374825,-155.04968125943665,39.91897866574205,8.507730576801448,0.0,41110102.11648876,0.0036102819522791222,4.157530555555555,-158.78048357869866,32.27289511780514,-157.61942714513782,35.50778167551746,5.105120253592917
6115175,-3.2883,-0.3704,9.637,-0.084,-0.491,0.0432,52.412903,-1.530007,6.09,22.064,203.59,10.189302333820509,0.5000032399895025,0.6036059454510099,0.0345048833866031,-1.4778,0.5506,0.2690000000000001,0.0025999999999999,-0.0349999999999999,0.0078,0.099,22.103149999999996,6.139763888888887,0.6078366249999999,-0.2432495864305825,-0.5570412923587812,-158.73223318330298,20.035096821389466,-155.04968125943665,39.91897866574205,9.115061475086998,0.0,41110102.11648876,0.0036088149795817127,6.139763888888887,-159.02373316512924,31.71585382544636,-157.78955524862909,35.1851532925072,5.469553193903074
6115275,-2.664,-0.4188,8.773,-0.0567,-0.511,-0.0184,52.412903,-1.530007,6.09,21.521,203.758,9.17811627949875,0.5144652077643347,-1.0111860543217563,0.0144619677748322,0.6242999999999999,-0.0484,-0.8640000000000008,0.0273,-0.02,-0.0616,0.1,19.8488,5.5135555555555555,0.5513555555555556,-0.22212708688816446,-0.5046310592032096,-158.95436027019113,19.530465762186257,-155.04968125943665,39.91897866574205,9.666071122386482,0.0,41110102.11648876,0.003607484825639064,5.5135555555555555,-159.2458602520174,31.21122276624315,-157.94473222746856,34.89295775731053,5.800190193389636
6115376,-3.0406,-1.2191,9.5889,-0.0333,-0.4232,0.0267,52.412903,-1.530007,6.09,21.24,202.135,10.13303786531956,0.4253469407436711,0.9549215858208092,-0.0891182670206636,-0.3765999999999998,-0.8003,0.815900000000001,0.0233999999999999,0.0877999999999999,0.0451,0.101,23.08171999999999,6.411588888888886,0.6475704777777775,-0.24399819496888517,-0.599843650079973,-159.19835846516003,18.930622112106285,-155.04968125943665,39.91897866574205,10.312447955367196,0.0,41110102.11648876,0.0036059174796006215,6.411588888888886,-159.4898584469863,30.611379116163178,-158.11719541426837,34.544747959862434,6.188052906214705
6115475,-2.8318,-1.1243,9.9315,-0.0573,-0.485,-0.0038,52.412903,-1.530007,6.09,21.254,202.975,10.388350878748753,0.4883878888752259,0.255313013429193,0.0630409481315548,0.2088000000000001,0.0948,0.3425999999999991,-0.0239999999999999,-0.0617999999999999,-0.0305,0.099,19.992449999999995,5.553458333333332,0.5497923749999999,-0.21460015276135705,-0.5061802347414829,-159.4129586179214,18.424441877364803,-155.04968125943665,39.91897866574205,10.861732170469296,0.0,41110102.11648876,0.0036045888968730157,5.553458333333332,-159.70445859974765,30.105198881421696,-158.26793631471563,34.25129349323223,6.517654548648335
6115575,-2.0031,-1.1478,10.1604,-0.0287,-0.4328,0.0666,52.412903,-1.530007,6.09,20.689,203.105,10.419384943939829,0.4388337840230626,0.0310340651910756,-0.0495541048521632,0.8287,-0.0234999999999998,0.2288999999999994,0.0285999999999999,0.0521999999999999,0.0704,0.1,18.881249999999998,5.244791666666666,0.5244791666666666,-0.20581474290134874,-0.48240925350972774,-159.61877336082273,17.942032623855074,-155.04968125943665,39.91897866574205,11.385818552134005,0.0,41110102.11648876,0.0036033218246491632,5.244791666666666,-159.910273342649,29.622789627911967,-158.4123716944722,33.97167707330606,6.832136063726426
6115675,-2.5001,-1.0134,9.2928,-0.0225,-0.4306,0.0378,52.412903,-1.530007,6.09,21.236,203.907,9.67644621800793,0.4328411371392511,-0.7429387259318982,-0.0059926468838115,-0.4970000000000003,0.1343999999999998,-0.8675999999999995,0.0062,0.0022,-0.0288,0.1,19.71744999999999,5.477069444444441,0.5477069444444441,-0.221960036234109,-0.5007161264705007,-159.84073339705685,17.441316497384573,-155.04968125943665,39.91897866574205,11.933377442023293,0.0,41110102.11648876,0.0036020009511101765,5.477069444444441,-160.13223337888311,29.122073501441466,-158.5672761010457,33.68181700500387,7.160702413303941
6115775,-2.9417,-1.4006,10.3913,-0.0614,-0.4473,0.0624,52.412903,-1.530007,6.09,21.614,203.582,10.890105368636243,0.4557861450285649,1.213659150628315,0.0229450078893138,-0.4415999999999997,-0.3872,1.0984999999999996,-0.0389,-0.0166999999999999,0.0245999999999999,0.1,24.903239999999997,6.917566666666666,0.6917566666666666,-0.2767449530345393,-0.6339870005352541,-160.1174783500914,16.80732949684932,-155.04968125943665,39.91897866574205,12.624870723900857,0.0,41110102.11648876,0.003600331472160964,6.917566666666666,-160.40897833191767,28.488086500906213,-158.76084141438463,33.31461839325908,7.575637551020034
6115875,-2.299,-1.1279,9.8692,-0.0503,-0.4712,0.0223,52.412903,-1.530007,6.09,21.272,205.101,10.196012360231816,0.4744015387833391,-0.6940930084044279,0.0186153937547742,0.6427,0.2727000000000001,-0.5221,0.0111,-0.0239,-0.0401,0.1,17.792239999999996,4.942288888888887,0.4942288888888888,-0.209659420704085,-0.44755460216868853,-160.32713777079547,16.35977489468063,-155.04968125943665,39.91897866574205,13.119099588750315,0.0,41110102.11648876,0.0035991431199106872,4.942288888888887,-160.61863775262174,28.040531898737523,-158.90604089523768,33.056029714777985,7.87220286477516
6115975,-2.4092,-1.8829,9.1611,-0.0366,-0.442,0.0542,52.412903,-1.530007,6.09,20.938,205.052,9.657914384586352,0.4468122648271866,-0.5380979756454654,-0.0275892739561524,-0.1101999999999998,-0.7550000000000001,-0.7081,0.0136999999999999,0.0292,0.0319,0.1,19.346769999999996,5.374102777777776,0.5374102777777776,-0.22756134467288278,-0.48685279199349113,-160.55469911546837,15.872922102687138,-155.04968125943665,39.91897866574205,13.656509518481007,0.0,41110102.11648876,0.0035978507814430215,5.374102777777776,-160.84619909729463,27.55367910674403,-159.06368610655102,32.77471290101192,8.194679263385035
6116076,-1.7252,-2.1083,9.8998,-0.0517,-0.465,0.0351,52.412903,-1.530007,6.09,20.963,205.374,10.2677789209741,0.4691800294130175,0.6098645363877466,0.0223677645858308,0.6839999999999997,-0.2253999999999998,0.7387000000000015,-0.0151,-0.023,-0.0191,0.101,17.45893999999999,4.849705555555553,0.4898202611111109,-0.20990031002575782,-0.4425672243242235,-160.7645994254941,15.430354878362914,-155.04968125943665,39.91897866574205,14.146324982360479,0.0,41110102.11648876,0.00359667392204156,4.849705555555553,-161.05609940732037,27.11111188241981,-159.20880985815623,32.519119463321715,8.488596286567763
6116176,-2.3409,-1.7984,10.4118,0.0027,-0.3828,0.0857,52.412903,-1.530007,6.09,20.79,206.051,10.822182525258016,0.3922851258969679,0.5544036042839178,-0.0768949035160496,-0.6156999999999999,0.3098999999999998,0.5119999999999987,0.0544,0.0822,0.0506,0.1,23.87762,6.632672222222222,0.6632672222222222,-0.29128773303529676,-0.5958815861037664,-161.0558871585294,14.834473292259148,-155.04968125943665,39.91897866574205,14.809509435273414,0.0,41110102.11648876,0.0035950834389512597,6.632672222222222,-161.34738714035566,26.515230296316044,-159.40939806787375,32.17536562553264,8.886544523394354
6116275,-1.8626,-1.1766,11.1654,-0.0065,-0.4046,0.0841,52.412903,-1.530007,6.09,21.262,208.483,11.3806776371181,0.4132991894499673,0.5584951118600827,0.0210140635529994,0.4782999999999999,0.6217999999999999,0.7536000000000005,-0.0092,-0.0218,-0.0016,0.099,14.957740000000006,4.15492777777778,0.4113378500000002,-0.19616619345383704,-0.36154896126037267,-161.25205335198325,14.472924330998774,-155.04968125943665,39.91897866574205,15.220176908318814,0.0,41110102.11648876,0.003594105102482989,4.15492777777778,-161.5435533338095,26.153681335055673,-159.54273087624125,31.967650818086067,9.13296826885857
6116376,-1.4996,-2.2414,10.3347,0.0078,-0.4651,-0.029,52.412903,-1.530007,6.09,20.466,209.116,10.680762997557803,0.4660685035485664,-0.6999146395602942,0.052769314098599,0.363,-1.0648,-0.8307000000000002,0.0143,-0.0605,-0.1130999999999999,0.101,18.671440000000004,5.186511111111112,0.5238376222222223,-0.25488857742311416,-0.4576436032052156,-161.50694192940637,14.01528072779356,-155.04968125943665,39.91897866574205,15.742865658583218,0.0,41110102.11648876,0.003592862240425428,5.186511111111112,-161.79844191123263,25.696037731850456,-159.71544186593914,31.705018614259597,9.44661112592977
6116475,-1.4878,-1.4385,9.6635,0.0177,-0.39,0.0431,52.412903,-1.530007,6.09,20.819000000000003,210.356,9.882614195646818,0.3927733443094121,-0.7981488019109868,-0.0732951592391542,0.0118,0.8029000000000002,-0.6711999999999989,0.0099,0.0751,0.0721,0.099,15.04939,4.180386111111111,0.413858225,-0.2091520493286555,-0.35711909870766406,-161.71609397873502,13.658161629085896,-155.04968125943665,39.91897866574205,16.1552065821106,0.0,41110102.11648876,0.0035918853683869463,4.180386111111111,-162.00759396056128,25.338918633142793,-159.85635055627566,31.500527316978882,9.69403903647325
6116575,-0.4639,-1.9261,9.8827,-0.0033,-0.3858,0.0488,52.412903,-1.530007,6.09,20.635,211.64,10.079326550419925,0.3888881201579703,0.1967123547731049,-0.0038852241514417,1.0239,-0.4876,0.2191999999999989,-0.021,0.0042,0.0057,0.1,14.99768,4.166022222222223,0.4166022222222223,-0.2185413586256358,-0.3546788492855969,-161.93463533736065,13.3034827798003,-155.04968125943665,39.91897866574205,16.569487570283798,0.0,41110102.11648876,0.003590907772627517,4.166022222222223,-162.2261353191869,24.984239783857195,-160.00277054900263,31.297910309981702,9.942631095696234
6116676,-1.7768,-1.9333,9.7552,-0.0043,-0.3974,0.0202,52.412903,-1.530007,6.09,20.164,213.907,10.102405365555274,0.3979362888704673,0.0230788151353511,0.0090481687124969,-1.3129,-0.0072,-0.1274999999999995,-0.001,-0.0116,-0.0286,0.101,20.660330000000002,5.738980555555556,0.5796370361111112,-0.3233484976308176,-0.4810663599874416,-162.25798383499145,12.822416419812859,-155.04968125943665,39.91897866574205,17.143339512913958,0.0,41110102.11648876,0.003589563396630394,5.738980555555556,-162.5494838168177,24.503173423869754,-160.21748300905443,31.024279406178575,10.286974766248417
6116775,-2.6168,-1.9398,11.0356,0.0429,-0.3533,0.0159,52.412903,-1.530007,6.09,20.333,214.71,11.506299737100544,0.3562500666666604,1.4038943715452683,-0.0416862222038068,-0.8400000000000001,-0.0064999999999999,1.2804000000000002,0.0472,0.0440999999999999,-0.0042999999999999,0.099,28.47556999999999,7.909880555555553,0.7830781749999998,-0.44590272831323186,-0.6437252403348391,-162.70388656330468,12.178691179478019,-155.04968125943665,39.91897866574205,17.917665913730236,0.0,41110102.11648876,0.0035877554824073885,7.909880555555553,-162.99538654513094,23.859448183534916,-160.51270756203087,30.658710998429147,10.7516144672843
6116876,-0.3604,-1.4061,10.4292,0.0725,-0.2937,-0.0022,52.412903,-1.530007,6.09,20.156,216.362,10.52973019644853,0.3025240155756234,-0.9765695406520134,-0.053726051091037,2.2564,0.5337000000000001,-0.6064000000000007,0.0295999999999999,0.0595999999999999,-0.0181,0.101,23.886839999999985,6.635233333333329,0.6701585666666663,-0.3973269151203223,-0.5396701094165665,-163.101213478425,11.639021070061453,-155.04968125943665,39.91897866574205,18.577934400379124,0.0,41110102.11648876,0.0035862238014319277,6.635233333333329,-163.39271346025126,23.31977807411835,-160.7742750288264,30.353271167163097,11.147812959181971
6116976,-0.7906,-0.6464,9.4979,0.0716,-0.2747,-0.0116,52.412903,-1.530007,6.09,20.426,218.907,9.552642866243875,0.2841147831423067,-0.977087330204654,-0.0184092324333166,-0.4301999999999999,0.7596999999999999,-0.9313000000000002,-0.0008999999999999,0.019,-0.0093999999999999,0.1,22.992579999999997,6.386827777777777,0.6386827777777777,-0.401129913181838,-0.49700149233243684,-163.50234339160684,11.142019577729016,-155.04968125943665,39.91897866574205,19.202616925078654,0.0,41110102.11648876,0.003584789209268597,6.386827777777777,-163.7938433734331,22.822776581785913,-161.03623714841606,30.073533388600065,11.522657858197107
6117076,0.017,-0.6702,9.1982,0.0909,-0.2351,0.0169,52.412903,-1.530007,6.09,19.919,221.59,9.222599431830488,0.2526270571415501,-0.3300434344133887,-0.0314877260007566,0.8076,-0.0238,-0.2996999999999996,0.0192999999999999,0.0395999999999999,0.0284999999999999,0.1,24.99768999999999,6.943802777777775,0.6943802777777776,-0.460926633632669,-0.5193367005852743,-163.96327002523952,10.622682877143742,-155.04968125943665,39.91897866574205,19.875634971527607,0.0,41110102.11648876,0.003583261700745156,6.943802777777775,-164.2547700070658,22.30343988120064,-161.33496843000088,29.783065789809665,11.926506808154317
6117176,0.0972,-1.3501,9.4802,0.0283,-0.2423,0.0,52.412903,-1.530007,6.09,19.886,223.847,9.576346374792424,0.2439470844261107,0.3537469429619371,-0.0086799727154393,0.0802,-0.6799000000000001,0.282,-0.0625999999999999,-0.0071999999999999,-0.0169,0.1,21.982639999999993,6.106288888888887,0.6106288888888888,-0.4230040059547808,-0.44038080213820247,-164.38627403119432,10.18230207500554,-155.04968125943665,39.91897866574205,20.462560988113292,0.0,41110102.11648876,0.003581944572720912,6.106288888888887,-164.67777401302058,21.863059079062435,-161.60752444855277,29.538176196410603,12.278695663640928
6117276,0.2223,-0.4223,10.0347,-0.0542,-0.2,0.0252,52.412903,-1.530007,6.09,19.746,226.056,10.046041940485816,0.2087407003916581,0.4696955656933923,-0.0352063840344525,0.1251,0.9278,0.5545000000000009,-0.0824999999999999,0.0422999999999999,0.0252,0.1,11.77452000000001,3.2707000000000024,0.32707000000000025,-0.23549641968623927,-0.2269718511511126,-164.62177045088055,9.955330223854427,-155.04968125943665,39.91897866574205,20.773890119728577,0.0,41110102.11648876,0.0035812538413693153,3.2707000000000024,-164.9132704327068,21.63608722791132,-161.75846053493396,29.412731020956365,12.465510777377194
6117375,-0.5646,-0.2206,9.7062,-0.0443,-0.1463,0.0232,52.412903,-1.530007,6.09,19.361,228.228,9.725109560308306,0.1546105429781553,-0.3209323801775099,-0.0541301574135028,-0.7868999999999999,0.2017,-0.3285,0.0098999999999999,0.0537,-0.002,0.099,22.304419999999983,6.195672222222218,0.6133715499999995,-0.45745350783687566,-0.4086085492462676,-165.07922395871742,9.54672167460816,-155.04968125943665,39.91897866574205,21.35172343845181,0.0,41110102.11648876,0.0035799875975626597,6.195672222222218,-165.37072394054368,21.227478678665054,-162.05023154387345,29.188373874053426,12.812243499104248
6117476,-0.5457,-0.4967,9.7456,-0.0226,-0.1185,0.0277,52.412903,-1.530007,6.09,19.555,230.958,9.773495727732222,0.1237751994544949,0.0483861674239154,-0.0308353435236603,0.0189,-0.2761,0.0393999999999987,0.0217,0.0278,0.0045,0.101,26.840119999999985,7.455588888888885,0.7530144777777774,-0.5848546255448068,-0.47431621385082606,-165.66407858426223,9.072405460757333,-155.04968125943665,39.91897866574205,22.051464956119883,0.0,41110102.11648876,0.0035784812496165923,7.455588888888885,-165.9555785660885,20.753162464814228,-162.4211407619544,28.930311894229664,13.232128045503481
6117575,0.366,-0.3804,9.8654,0.0041,-0.1135,-0.0067,52.412903,-1.530007,6.09,19.235,234.15,9.879513010265232,0.1137714814881128,0.1060172825330099,-0.010003717966382,0.9117,0.1162999999999999,0.1197999999999996,0.0266999999999999,0.0049999999999999,-0.0344,0.099,19.62347,5.450963888888889,0.5396454250000001,-0.4374112388671867,-0.3160515667357207,-166.1014898231294,8.756353894021611,-155.04968125943665,39.91897866574205,22.543598214916194,0.0,41110102.11648876,0.0035774451989062876,5.450963888888889,-166.39298980495568,20.437110898078508,-162.69683708553694,28.760460431870726,13.52743587692429
6117675,0.8901,-0.4709,9.484,0.0225,-0.1037,-0.0153,52.412903,-1.530007,6.09,19.386,236.879,9.537309936245126,0.1072102140656383,-0.3422030740201052,-0.0065612674224744,0.5241,-0.0904999999999999,-0.3813999999999993,0.0184,0.0098,-0.0086,0.1,29.60394999999999,8.223319444444442,0.8223319444444442,-0.6887182195194916,-0.44932954605242886,-166.7902080426489,8.307024347969183,-155.04968125943665,39.91897866574205,23.281372262667038,0.0,41110102.11648876,0.003575927082482561,8.223319444444442,-167.08170802447518,19.98778135202608,-163.1288002667644,28.52193052867615,13.970142095668233
6117775,1.1384,0.2959,9.4395,0.004,-0.0515,0.0098,52.412903,-1.530007,6.09,19.12,239.772,9.512500807884328,0.0525765156700213,-0.0248091283607987,-0.054633698395617,0.2483,0.7667999999999999,-0.0444999999999993,-0.0185,0.0522,0.0250999999999999,0.1,30.933020000000013,8.59250555555556,0.8592505555555561,-0.7424172924414999,-0.4325830337708174,-167.53262533509042,7.874441314198365,-155.04968125943665,39.91897866574205,24.03892616192279,0.0,41110102.11648876,0.0035744120752128038,8.59250555555556,-167.82412531691668,19.55519831825526,-163.59216051287257,28.29578983012625,14.42471734571485
6117875,0.4693,0.2028,9.5396,-0.0302,-0.0203,-0.0223,52.412903,-1.530007,6.09,19.055,243.016,9.553289406795964,0.0426780974271346,0.0407885989116376,-0.0098984182428866,-0.6691,-0.0930999999999999,0.1000999999999994,-0.0342,0.0312,-0.0321,0.1,38.37428999999999,10.659524999999997,1.0659524999999996,-0.9499057343347602,-0.48366706331338,-168.48253106942516,7.390774250884985,-155.04968125943665,39.91897866574205,24.959443919169452,0.0,41110102.11648876,0.003572637592652665,10.659524999999997,-168.77403105125143,19.07153125494188,-164.18194127466685,28.048226517034138,14.977080141396918
6117976,0.4848,-0.4826,10.5625,-0.0354,-0.0253,-0.0035,52.412903,-1.530007,6.09,18.673,245.114,10.584627534778916,0.0436520331714343,1.0313381279829503,0.0009739357442996,0.0155,-0.6854,1.0229,-0.0052,-0.005,0.0188,0.101,46.01372000000001,12.781588888888892,1.2909404777777782,-1.1710726081824792,-0.5432460432711902,-169.65360367760763,6.847528207613795,-155.04968125943665,39.91897866574205,26.065981180849324,0.0,41110102.11648876,0.003570575248167699,12.781588888888892,-169.9451036594339,18.528285211670692,-164.90670273079434,27.774759976599675,15.64106517653198
