timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,predicted_speed_mps,distance,dx,dy,predicted_x,predicted_y,gps_x,gps_y,position_error,gps_step_distance,distance_travelled,drift_percent,speed_mps,gnss_status,dr_x,dr_y,nav_x,nav_y
6089476,0.4192,-0.2103,9.847,0.0009,0.0056,-0.001,52.413055,-1.529287,0.0,0.0289999999999999,296.617,9.858162289696796,0.0057593402399927,0.1188941965596122,-0.0045876399958054,0.2105,-0.0756,0.1108999999999991,0.0045,-0.0041,-0.0009,0.1,4.942240000000002,1.372844444444445,0.13728444444444451,-0.12273522362688244,0.061506776599647386,-61.311492563416536,31.58376559237622,-106.21513598088082,56.820607515707195,1492.9781169163712,0.0,41110045.29872309,0.003631662543954298,1.372844444444445,AVAILABLE,-91.8786123569312,50.81632096644805,-106.21513598088082,56.820607515707195
6089576,0.321,-0.1485,9.8357,0.0038,-0.0019,-0.0027,52.413055,-1.529287,0.0,0.032,296.617,9.842057088840727,0.0050338851794612,-0.0161052008560691,-0.0007254550605314,-0.0982,0.0617999999999999,-0.0113000000000003,0.0029,-0.0075,-0.0017,0.1,7.7874300000000005,2.1631750000000003,0.21631750000000005,-0.19339246222941273,0.09691551144731779,-61.50488502564595,31.680681103823538,-106.21513598088082,56.820607515707195,1493.0095681660005,0.0,41110045.29872309,0.0036317390489773423,2.1631750000000003,AVAILABLE,-92.07200481916064,50.913236477895374,-106.21513598088082,56.820607515707195
6089675,0.3237,-0.168,9.8525,0.0014,0.0085,-0.0003,52.413055,-1.529287,0.0,0.0969999999999999,296.617,9.85924753416811,0.0086197447758039,0.0171904453273832,0.0035858595963426,0.0026999999999999,-0.0195,0.0167999999999999,-0.0024,0.0104,0.0024,0.099,4.758260000000001,1.321738888888889,0.13085215000000003,-0.116984615098235,0.05862495193976976,-61.62186964074418,31.739306055763308,-106.21513598088082,56.820607515707195,1493.028608164972,0.0,41110045.29872309,0.0036317853636890704,1.321738888888889,AVAILABLE,-92.18898943425884,50.97186142983514,-106.21513598088082,56.820607515707195
6089775,0.4064,-0.1814,9.9296,0.0003,0.0025,-0.0035,52.413055,-1.529287,0.0,0.086,296.617,9.93956855602898,0.004311612227462,0.08032102186087,-0.0043081325483419,0.0827,-0.0133999999999999,0.0771000000000015,-0.0011,-0.006,-0.0032,0.1,7.594139999999999,2.109483333333333,0.2109483333333333,-0.18859231262622866,0.09450999393927569,-61.81046195337041,31.833816049702584,-106.21513598088082,56.820607515707195,1493.0593264121321,0.0,41110045.29872309,0.003631860085686911,2.109483333333333,AVAILABLE,-92.37758174688508,51.06637142377442,-106.21513598088082,56.820607515707195
6089876,0.2464,-0.1252,9.863,-0.0038,0.001,0.0007,52.413055,-1.529287,0.0,0.025,296.617,9.866871692689632,0.003991240408695,-0.0726968633393472,-0.0003203718187669,-0.1599999999999999,0.0562,-0.0666000000000011,-0.0041,-0.0015,0.0042,0.101,4.94446,1.3734611111111112,0.13871957222222225,-0.1240182584925695,0.062149748816761496,-61.934480211862976,31.895965798519345,-106.21513598088082,56.820607515707195,1493.0795426230145,0.0,41110045.29872309,0.0036319092615288134,1.3734611111111112,AVAILABLE,-92.50160000537764,51.128521172591185,-106.21513598088082,56.820607515707195
6089976,0.3871,-0.1703,9.9384,-0.0038,-0.0126,-0.012,52.413055,-1.529287,0.0,0.1009999999999999,296.617,9.947393782292927,0.0178101094887145,0.0805220896032938,0.0138188690800195,0.1407,-0.0451,0.0754000000000001,0.0,-0.0136,-0.0127,0.1,6.14933,1.7081472222222223,0.17081472222222224,-0.1527120076535127,0.07652915814438585,-62.08719221951649,31.97249495666373,-106.21513598088082,56.820607515707195,1493.1044535303797,0.0,41110045.29872309,0.0036319698571987634,1.7081472222222223,AVAILABLE,-92.65431201303116,51.20505033073557,-106.21513598088082,56.820607515707195
6090076,0.2957,-0.1002,9.8243,0.0061,0.0186,0.0109,52.413055,-1.529287,0.0,0.1119999999999999,296.617,9.829259840903584,0.0224049101761198,-0.1181339413893418,0.0045948006874053,-0.0913999999999999,0.0701,-0.1141000000000005,0.0099,0.0312,0.0229,0.1,1.20084,0.3335666666666666,0.033356666666666666,-0.029821571987622097,0.014944599536226595,-62.117013791504114,31.987439556199956,-106.21513598088082,56.820607515707195,1493.1093203597923,0.0,41110045.29872309,0.003631981695739385,0.3335666666666666,AVAILABLE,-92.6841335850188,51.21999493027179,-106.21513598088082,56.820607515707195
6090176,0.2736,-0.1589,9.7801,-0.0014,-0.0025,-0.0038,52.413055,-1.529287,0.0,0.061,296.617,9.785216511656754,0.0047592016137163,-0.0440433292468309,-0.0176457085624035,-0.0221,-0.0587,-0.0442,-0.0075,-0.0210999999999999,-0.0147,0.1,3.21742,0.8937277777777778,0.08937277777777779,-0.07990117096733544,0.04004118237221126,-62.196914962471446,32.027480738572166,-106.21513598088082,56.820607515707195,1493.122363688759,0.0,41110045.29872309,0.0036320134235783403,0.8937277777777778,AVAILABLE,-92.76403475598613,51.260036112643995,-106.21513598088082,56.820607515707195
6090276,0.3374,-0.134,9.8924,-0.0046,0.0001,-0.0053,52.413055,-1.529287,0.0,0.011,296.617,9.899059173477044,0.0070185468581466,0.1138426618202892,0.0022593452444303,0.0637999999999999,0.0249,0.1123000000000011,-0.0031999999999999,0.0026,-0.0015,0.1,4.4809100000000015,1.2446972222222226,0.12446972222222226,-0.11127858843397602,0.05576546876176104,-62.30819355090542,32.08324620733393,-106.21513598088082,56.820607515707195,1493.1405378933923,0.0,41110045.29872309,0.0036320576322492414,1.2446972222222226,AVAILABLE,-92.8753133444201,51.31580158140576,-106.21513598088082,56.820607515707195
6090375,0.1952,-0.148,9.7352,0.0015,0.0128,0.0066,52.413055,-1.529287,0.0,0.05,296.617,9.73828147467509,0.0144792955629754,-0.1607776988019544,0.0074607487048287,-0.1421999999999999,-0.0139999999999999,-0.1571999999999995,0.0060999999999999,0.0127,0.0119,0.099,7.122939999999995,1.9785944444444432,0.19588084999999988,-0.1751216609155072,0.08775939422601188,-62.48331521182093,32.17100560155994,-106.21513598088082,56.820607515707195,1493.169159619642,0.0,41110045.29872309,0.003632127254469411,1.9785944444444432,AVAILABLE,-93.0504350053356,51.403560975631784,-106.21513598088082,56.820607515707195
6090476,0.3344,-0.2199,9.937,-0.0056,-0.0006,-0.0077,52.413055,-1.529287,0.0,0.061,296.617,9.945056478974868,0.009539916142189,0.2067750042997787,-0.0049393794207863,0.1391999999999999,-0.0719,0.2017999999999986,-0.0071,-0.0134,-0.0143,0.101,0.9045200000000001,0.25125555555555557,0.025376811111111112,-0.022687410793433244,0.011369429786010424,-62.50600262261436,32.18237503134595,-106.21513598088082,56.820607515707195,1493.1728694696114,0.0,41110045.29872309,0.00363213627866275,0.25125555555555557,AVAILABLE,-93.07312241612905,51.414930405417785,-106.21513598088082,56.820607515707195
6090575,0.2249,-0.0796,9.8119,0.0019,0.0034,-0.0044,52.413055,-1.529287,0.0,0.054,296.617,9.814799935811225,0.0058762232769015,-0.1302565431636448,-0.0036636928652875,-0.1094999999999999,0.1403,-0.1250999999999997,0.0075,0.004,0.0033,0.099,1.50845,0.4190138888888889,0.041482375,-0.037086128678326225,0.01858511488517771,-62.543088751292686,32.200960146231125,-106.21513598088082,56.820607515707195,1493.1789347096883,0.0,41110045.29872309,0.0036321510323319146,0.4190138888888889,AVAILABLE,-93.11020854480736,51.433515520302954,-106.21513598088082,56.820607515707195
6090675,0.3572,-0.1112,9.8908,-0.0007,0.001,-0.0012,52.413055,-1.529287,0.0,0.0289999999999999,296.617,9.897872595664182,0.0017117242768623,0.0830726598529594,-0.0041644990000392,0.1323,-0.0315999999999999,0.0789000000000008,-0.0026,-0.0024,0.0032,0.1,3.4790000000000005,0.966388888888889,0.0966388888888889,-0.08639722939353893,0.04329657721805764,-62.629485980686226,32.24425672344918,-106.21513598088082,56.820607515707195,1493.1930688933483,0.0,41110045.29872309,0.0036321854136699967,0.966388888888889,AVAILABLE,-93.19660577420089,51.47681209752101,-106.21513598088082,56.820607515707195
6090775,0.2375,-0.0858,9.7978,-0.0024,0.0058,-0.0002,52.413055,-1.529287,0.0,0.076,296.617,9.801053654072096,0.006280127387243,-0.096818941592085,0.0045684031103806,-0.1197,0.0253999999999999,-0.0929999999999999,-0.0016999999999999,0.0048,0.0009999999999999,0.1,1.5290300000000001,0.42473055555555556,0.042473055555555556,-0.037971818240759646,0.019028963915989267,-62.66745779892699,32.26328568736517,-106.21513598088082,56.820607515707195,1493.1992828418136,0.0,41110045.29872309,0.003632200529071647,0.42473055555555556,AVAILABLE,-93.23457759244167,51.495841061437,-106.21513598088082,56.820607515707195
6090875,0.2954,-0.1884,9.8685,-0.0058,0.0096,-0.0025,52.413055,-1.529287,0.0,0.05,296.617,9.874717614696634,0.0114913010577566,0.0736639606245361,0.0052111736705136,0.0579,-0.1026,0.0706999999999986,-0.0034,0.0037999999999999,-0.0023,0.1,3.2363600000000012,0.8989888888888892,0.08989888888888892,-0.08037152553034599,0.0402768929708057,-62.747829324457335,32.30356258033598,-106.21513598088082,56.820607515707195,1493.2124392459457,0.0,41110045.29872309,0.003632232531965432,0.8989888888888892,AVAILABLE,-93.31494911797202,51.53611795440781,-106.21513598088082,56.820607515707195
6090975,0.3101,-0.1546,9.8752,-0.0043,-0.001,-0.0052,52.413055,-1.529287,0.0,0.047,296.617,9.881277154801396,0.0068212902005412,0.0065595401047637,-0.0046700108572154,0.0146999999999999,0.0338,0.0067000000000003,0.0014999999999999,-0.0105999999999999,-0.0026999999999999,0.1,2.3632700000000013,0.6564638888888893,0.06564638888888893,-0.05868927286831528,0.02941118196094255,-62.80651859732565,32.33297376229692,-106.21513598088082,56.820607515707195,1493.2220497230487,0.0,41110045.29872309,0.0036322559094076924,0.6564638888888893,AVAILABLE,-93.37363839084034,51.56552913636876,-106.21513598088082,56.820607515707195
6091075,0.1592,-0.0963,9.7814,0.0055,0.0179,0.0086,52.413055,-1.529287,0.0,0.025,296.617,9.783169439910566,0.0206063097132892,-0.0981077148908315,0.013785019512748,-0.1508999999999999,0.0582999999999999,-0.0937999999999998,0.0098,0.0189,0.0138,0.1,2.44077,0.6779916666666667,0.06779916666666667,-0.06061390215201724,0.03037567886648995,-62.86713249947767,32.363349441163415,-106.21513598088082,56.820607515707195,1493.2319783263329,0.0,41110045.29872309,0.003632280060690456,0.6779916666666667,AVAILABLE,-93.43425229299234,51.59590481523525,-106.21513598088082,56.820607515707195
6091176,0.3854,-0.111,9.9559,-0.0066,0.0066,-0.0102,52.413055,-1.529287,0.0,0.011,296.617,9.963975058680145,0.0138260623461634,0.180805618769579,-0.0067802473671257,0.2262,-0.0147,0.1745000000000001,-0.0121,-0.0113,-0.0188,0.101,3.9503100000000004,1.0973083333333333,0.11082814166666667,-0.09908272424203697,0.0496537082408071,-62.96621522371971,32.41300314940422,-106.21513598088082,56.820607515707195,1493.2482146386,0.0,41110045.29872309,0.003632319555446906,1.0973083333333333,AVAILABLE,-93.53333501723438,51.64555852347606,-106.21513598088082,56.820607515707195
6091275,0.1945,-0.0699,9.8704,-0.0002,0.0089,0.0004,52.413055,-1.529287,0.0,0.0139999999999999,296.617,9.87256361944556,0.0089112288714856,-0.0914114392345855,-0.0049148334746778,-0.1909,0.0411,-0.0854999999999996,0.0064,0.0023,0.0106,0.099,1.3274899999999996,0.3687472222222221,0.03650597499999999,-0.03263712085862393,0.016355566415144386,-62.99885234457833,32.42935871581936,-106.21513598088082,56.820607515707195,1493.2535645227892,0.0,41110045.29872309,0.0036323325690160962,0.3687472222222221,AVAILABLE,-93.565972138093,51.661914089891205,-106.21513598088082,56.820607515707195
6091376,0.2953,-0.1365,9.8809,0.0014,0.0201,0.0024,52.413055,-1.529287,0.0,0.0139999999999999,296.617,9.886254050448027,0.0202911310675378,0.0136904310024679,0.0113799021960521,0.1008,-0.0666,0.0105000000000003,0.0016,0.0112,0.0019999999999999,0.101,3.504150000000002,0.9733750000000005,0.09831087500000006,-0.08789202066489316,0.04404566774051259,-63.08674436524323,32.473404383559874,-106.21513598088082,56.820607515707195,1493.267976145173,0.0,41110045.29872309,0.0036323676252226246,0.9733750000000005,AVAILABLE,-93.6538641587579,51.70595975763171,-106.21513598088082,56.820607515707195
6091475,0.2586,-0.0794,9.8547,-0.0069,0.0007,-0.0066,52.413055,-1.529287,0.0,0.022,296.617,9.858412164745396,0.0095739229159211,-0.0278418857026316,-0.0107172081516167,-0.0367,0.0571,-0.0262000000000011,-0.0083,-0.0194,-0.009,0.099,0.8270200000000003,0.22972777777777786,0.02274305000000001,-0.020332772143292367,0.010189440626033129,-63.10707713738652,32.48359382418591,-106.21513598088082,56.820607515707195,1493.271311004399,0.0,41110045.29872309,0.0036323757372526693,0.22972777777777786,AVAILABLE,-93.67419693090119,51.716149198257746,-106.21513598088082,56.820607515707195
6091575,0.1313,-0.1119,9.7231,-0.0005,0.0068,-0.0016,52.413055,-1.529287,0.0,0.025,296.617,9.724630322536688,0.0070035705179572,-0.1337818422087071,-0.0025703523979638,-0.1273,-0.0325,-0.1315999999999988,0.0063999999999999,0.0060999999999999,0.005,0.1,2.542410000000001,0.7062250000000003,0.07062250000000003,-0.06313802241518464,0.031640601001713696,-63.1702151598017,32.51523442518762,-106.21513598088082,56.820607515707195,1493.2816686841293,0.0,41110045.29872309,0.0036324009322619547,0.7062250000000003,AVAILABLE,-93.73733495331638,51.74778979925946,-106.21513598088082,56.820607515707195
6091676,0.3334,-0.161,9.8865,0.002,0.0113,-0.0018,52.413055,-1.529287,0.0,0.086,296.617,9.893430083141034,0.0116159373276546,0.1687997606043456,0.0046123668096973,0.2020999999999999,-0.0491,0.1633999999999993,0.0025,0.0045,-0.0001999999999999,0.101,2.7423600000000006,0.7617666666666668,0.07693843333333335,-0.06878460162680715,0.034470293048206285,-63.23899976142851,32.54970471823583,-106.21513598088082,56.820607515707195,1493.2929563946864,0.0,41110045.29872309,0.0036324283895670367,0.7617666666666668,AVAILABLE,-93.8061195549432,51.78226009230766,-106.21513598088082,56.820607515707195
6091776,0.1388,-0.0823,9.8931,0.0015,0.0125,0.0043,52.413055,-1.529287,0.0,0.061,296.617,9.894415917071608,0.0133037588673276,0.0009858339305743,0.001687821539673,-0.1945999999999999,0.0787,0.0066000000000006,-0.0005,0.0012,0.0060999999999999,0.1,3.490340000000001,0.9695388888888892,0.09695388888888892,-0.08667884611711547,0.04343770489430161,-63.325678607545626,32.59314242313013,-106.21513598088082,56.820607515707195,1493.3071861152487,0.0,41110045.29872309,0.0036324630032982036,0.9695388888888892,AVAILABLE,-93.8927984010603,51.82569779720196,-106.21513598088082,56.820607515707195
6091875,0.2195,-0.1134,9.8485,-0.0071,-0.0055,-0.0087,52.413055,-1.529287,0.0,0.047,296.617,9.851598452027975,0.0125039993602047,-0.0428174650436332,-0.0007997595071229,0.0807,-0.0311,-0.0446000000000008,-0.0086,-0.018,-0.013,0.099,1.5717200000000005,0.436588888888889,0.04322230000000002,-0.038641658766481436,0.01936464368545959,-63.364320266312106,32.61250706681559,-106.21513598088082,56.820607515707195,1493.3135317472208,0.0,41110045.29872309,0.003632478439019391,0.436588888888889,AVAILABLE,-93.93144005982677,51.845062440887425,-106.21513598088082,56.820607515707195
6091975,0.3268,-0.1297,9.9552,0.0,0.0096,-0.0018,52.413055,-1.529287,0.0,0.05,296.617,9.961406897120506,0.0097672923576598,0.1098084450925309,-0.0027367070025448,0.1072999999999999,-0.0163,0.1067,0.0071,0.0150999999999999,0.0069,0.1,2.8944,0.804,0.08040000000000001,-0.07187931611286551,0.03602115926988963,-63.43619958242497,32.64852822608548,-106.21513598088082,56.820607515707195,1493.3253388363642,0.0,41110045.29872309,0.0036325071597105444,0.804,AVAILABLE,-94.00331937593964,51.88108360015732,-106.21513598088082,56.820607515707195
6092076,0.1623,-0.0658,9.7502,0.0002,0.0069,0.0026,52.413055,-1.529287,0.0,0.036,296.617,9.751772709102688,0.007376313442364,-0.2096341880178176,-0.0023909789152958,-0.1644999999999999,0.0639,-0.205,0.0002,-0.0026999999999999,0.0043999999999999,0.101,1.7834999999999996,0.49541666666666656,0.05003708333333333,-0.04473422052590124,0.022417832688442035,-63.48093380295087,32.67094605877392,-106.21513598088082,56.820607515707195,1493.3326891374902,0.0,41110045.29872309,0.0036325250392849227,0.49541666666666656,AVAILABLE,-94.04805359646556,51.90350143284575,-106.21513598088082,56.820607515707195
6092175,0.3255,-0.1085,9.9258,-0.0026,-0.003,-0.0108,52.413055,-1.529287,0.0,0.032,296.617,9.93172835613218,0.011506519890914,0.1799556470294909,0.00413020644855,0.1632,-0.0427,0.1756000000000011,-0.0028,-0.0098999999999999,-0.0134,0.099,6.181650000000002,1.7171250000000005,0.16999537500000006,-0.15197949374813577,0.07616207062213452,-63.63291329669901,32.747108129396054,-106.21513598088082,56.820607515707195,1493.357673214029,0.0,41110045.29872309,0.0036325858129385574,1.7171250000000005,AVAILABLE,-94.20003309021368,51.97966350346788,-106.21513598088082,56.820607515707195
6092275,0.3519,-0.0981,9.9408,-0.0018,0.0086,0.0031,52.413055,-1.529287,0.0,0.076,296.617,9.947510334752108,0.0093171884171138,0.0157819786199286,-0.0021893314738001,0.0263999999999999,0.0103999999999999,0.0149999999999987,0.0007999999999999,0.0116,0.0139,0.1,2.66964,0.7415666666666666,0.07415666666666666,-0.06629764285086727,0.033223993792588495,-63.69921093954988,32.78033212318864,-106.21513598088082,56.820607515707195,1493.3685778876609,0.0,41110045.29872309,0.0036326123385080436,0.7415666666666666,AVAILABLE,-94.26633073306456,52.012887497260486,-106.21513598088082,56.820607515707195
6092376,0.1492,-0.0565,9.8691,0.0013,0.0091,-0.0021,52.413055,-1.529287,0.0,0.004,296.617,9.87038944013862,0.00942920993509,-0.077120894613488,0.0001120215179761,-0.2027,0.0416,-0.0716999999999998,0.0031,0.0005,-0.0052,0.101,2.6617599999999992,0.7393777777777776,0.07467715555555554,-0.06676297102720655,0.033457185498619264,-63.76597391057709,32.81378930868726,-106.21513598088082,56.820607515707195,1493.3795627395193,0.0,41110045.29872309,0.0036326390591107055,0.7393777777777776,AVAILABLE,-94.33309370409177,52.04634468275909,-106.21513598088082,56.820607515707195
6092475,0.2811,-0.1736,9.9217,-0.0065,0.0075,-0.0034,52.413055,-1.529287,0.0,0.018,296.617,9.927199255580598,0.0104909484795227,0.0568098154419782,0.0010617385444327,0.1319,-0.1171,0.0525999999999999,-0.0078,-0.0016,-0.0013,0.099,4.951209999999999,1.3753361111111106,0.13615827499999997,-0.12172840410581427,0.06100222524488096,-63.887702314682905,32.87479153393215,-106.21513598088082,56.820607515707195,1493.3996007375179,0.0,41110045.29872309,0.0036326878014505716,1.3753361111111106,AVAILABLE,-94.45482210819759,52.10734690800398,-106.21513598088082,56.820607515707195
6092575,0.1165,-0.0656,9.7784,-0.0029,0.0048,-0.0017,52.413055,-1.529287,0.0,0.0139999999999999,296.617,9.77931399281156,0.0058600341295934,-0.1478852627690372,-0.0046309143499292,-0.1646,0.108,-0.1432999999999999,0.0036,-0.0027,0.0017,0.1,0.28946000000000005,0.08040555555555556,0.008040555555555556,-0.007188428289811376,0.003602364829416201,-63.89489074297271,32.878393898761566,-106.21513598088082,56.820607515707195,1493.400784421332,0.0,41110045.29872309,0.0036326906807561173,0.08040555555555556,AVAILABLE,-94.46201053648738,52.1109492728334,-106.21513598088082,56.820607515707195
6092676,0.1889,-0.1352,9.8274,-0.0011,0.0092,0.0028,52.413055,-1.529287,0.0,0.0579999999999999,296.617,9.830145116426309,0.009679359482941,0.0508311236147474,0.0038193253533475,0.0724,-0.0695999999999999,0.0490000000000012,0.0017999999999999,0.0044,0.0045,0.101,2.53409,0.7039138888888888,0.07109530277777777,-0.06356071819034542,0.03185242816790248,-63.95845146116306,32.91024632692947,-106.21513598088082,56.820607515707195,1493.4112525010703,0.0,41110045.29872309,0.003632716144312925,0.7039138888888888,AVAILABLE,-94.52557125467774,52.1428017010013,-106.21513598088082,56.820607515707195
6092776,0.1844,-0.0849,9.922,0.0015,0.009,0.0006,52.413055,-1.529287,0.0,0.025,296.617,9.924076549986903,0.0091438503924769,0.0939314335605967,-0.0005355090904641,-0.0045,0.0502999999999999,0.0945999999999998,0.0026,-0.0002,-0.0022,0.1,1.12965,0.3137916666666667,0.03137916666666667,-0.028053644778502803,0.014058631346472783,-63.98650510594156,32.92430495827594,-106.21513598088082,56.820607515707195,1493.4158738260576,0.0,41110045.29872309,0.0036327273856651392,0.3137916666666667,AVAILABLE,-94.55362489945625,52.15686033234777,-106.21513598088082,56.820607515707195
6092876,0.1887,-0.0822,9.8917,-0.0045,-0.0068,-0.0099,52.413055,-1.529287,0.0,0.072,296.617,9.893841186313836,0.0128257553383806,-0.0302353636730678,0.0036819049459037,0.0042999999999999,0.0027,-0.0303000000000004,-0.006,-0.0157999999999999,-0.0105,0.1,1.5725100000000003,0.4368083333333334,0.04368083333333334,-0.03905159735373208,0.01957007779280478,-64.0255567032953,32.94387503606875,-106.21513598088082,56.820607515707195,1493.4223079365224,0.0,41110045.29872309,0.0036327430366098605,0.4368083333333334,AVAILABLE,-94.59267649680996,52.17643041014059,-106.21513598088082,56.820607515707195
6092975,0.3137,-0.1228,9.9383,-0.0035,0.0093,0.003,52.413055,-1.529287,0.0,0.119,296.617,9.94400796560421,0.010379788051786,0.0501667792903735,-0.0024459672865946,0.1249999999999999,-0.0406,0.0465999999999997,0.0009999999999999,0.0161,0.0129,0.099,2.93333,0.814813888888889,0.080666575,-0.07211763985282553,0.036140591366063395,-64.09767434314811,32.98001562743481,-106.21513598088082,56.820607515707195,1493.4341932675375,0.0,41110045.29872309,0.0036327719476240148,0.814813888888889,AVAILABLE,-94.66479413666278,52.21257100150665,-106.21513598088082,56.820607515707195
6093075,0.063,-0.073,9.75,-0.0023,-0.0074,-0.0091,52.413055,-1.529287,0.0,0.083,296.617,9.750476808854016,0.0119524056156072,-0.1935311567501951,0.0015726175638212,-0.2507,0.0498,-0.1882999999999999,0.0012,-0.0167,-0.0121,0.1,1.9334700000000011,0.5370750000000003,0.05370750000000003,-0.04801565136979758,0.024062268799596994,-64.14568999451791,33.004077896234406,-106.21513598088082,56.820607515707195,1493.4421088396382,0.0,41110045.29872309,0.0036327912022174925,0.5370750000000003,AVAILABLE,-94.71280978803259,52.236633270306235,-106.21513598088082,56.820607515707195
6093176,0.2639,-0.128,9.9206,-0.0068,-0.014,-0.005,52.413055,-1.529287,0.0,0.122,296.617,9.92493483958459,0.0163474768695355,0.1744580307305749,0.0043950712539282,0.2009,-0.055,0.1706000000000003,-0.0045,-0.0066,0.0041,0.101,2.0717700000000003,0.5754916666666667,0.05812465833333334,-0.0519646852026613,0.026041263374787533,-64.19765467972057,33.03011915960919,-106.21513598088082,56.820607515707195,1493.4506775547206,0.0,41110045.29872309,0.003632812045578331,0.5754916666666667,AVAILABLE,-94.76477447323524,52.26267453368103,-106.21513598088082,56.820607515707195
6093276,0.1556,-0.0617,9.809,-0.0028,0.0112,0.0016,52.413055,-1.529287,0.0,0.0289999999999999,296.617,9.810428086989884,0.0116550418274667,-0.114506752594707,-0.0046924350420687,-0.1083,0.0663,-0.111600000000001,0.004,0.0252,0.0066,0.1,0.9103600000000004,0.25287777777777787,0.025287777777777787,-0.022607813093044587,0.011329540683021258,-64.22026249281362,33.041448700292214,-106.21513598088082,56.820607515707195,1493.4544061601669,0.0,41110045.29872309,0.0036328211153942823,0.25287777777777787,AVAILABLE,-94.7873822863283,52.27400407436405,-106.21513598088082,56.820607515707195
6093375,0.2365,-0.1085,9.9193,-0.0005,-0.0034,-0.0062,52.413055,-1.529287,0.0,0.076,296.617,9.922712179137315,0.0070887234393789,0.1122840921474317,-0.0045663183880878,0.0809,-0.0468,0.1103000000000005,0.0023,-0.0146,-0.0078,0.099,0.8394600000000001,0.23318333333333335,0.023085150000000002,-0.02063861684530991,0.010342709762677768,-64.24090110965892,33.05179141005489,-106.21513598088082,56.820607515707195,1493.4578103606232,0.0,41110045.29872309,0.0036328293960965576,0.23318333333333335,AVAILABLE,-94.8080209031736,52.28434678412673,-106.21513598088082,56.820607515707195
6093475,0.2154,-0.0547,9.9994,-0.0059,0.0087,-0.0011,52.413055,-1.529287,0.0,0.0139999999999999,296.617,10.001869305784794,0.0105692951515226,0.0791571266474786,0.0034805717121437,-0.0210999999999999,0.0538,0.0800999999999998,-0.0054,0.0121,0.0050999999999999,0.1,3.0643000000000007,0.8511944444444446,0.08511944444444447,-0.07609860018126513,0.03813558538927681,-64.31699970984019,33.089926995444166,-106.21513598088082,56.820607515707195,1493.4703653272313,0.0,41110045.29872309,0.0036328599359962753,0.8511944444444446,AVAILABLE,-94.88411950335487,52.322482369516,-106.21513598088082,56.820607515707195
6093575,0.0991,-0.0628,9.8262,-0.0023,-0.0006,-0.0013,52.413055,-1.529287,0.0,0.0579999999999999,296.617,9.82690038058797,0.0027092434368288,-0.1749689251968238,-0.0078600517146938,-0.1163,-0.0080999999999999,-0.1731999999999995,0.0036,-0.0093,-0.0001999999999999,0.1,1.64411,0.4566972222222222,0.04566972222222222,-0.04082970647261031,0.020461148482316966,-64.3578294163128,33.110388143926485,-106.21513598088082,56.820607515707195,1493.4771034862274,0.0,41110045.29872309,0.00363287632653768,0.4566972222222222,AVAILABLE,-94.92494920982747,52.342943517998314,-106.21513598088082,56.820607515707195
6093676,0.2612,-0.0637,9.9347,-0.001,0.0093,0.004,52.413055,-1.529287,0.0,0.079,296.617,9.938337246239936,0.0101730034896288,0.1114368656519655,0.0074637600527999,0.1621,-0.0009,0.1084999999999993,0.0013,0.0098999999999999,0.0053,0.101,2.3071300000000003,0.6408694444444445,0.0647278138888889,-0.05786804721161904,0.0289996379761622,-64.41569746352441,33.13938778190265,-106.21513598088082,56.820607515707195,1493.4866558364145,0.0,41110045.29872309,0.0036328995625864793,0.6408694444444445,AVAILABLE,-94.9828172570391,52.371943155974485,-106.21513598088082,56.820607515707195
6093775,0.1016,-0.0413,9.8078,-0.0044,0.0003,-0.0039,52.413055,-1.529287,0.0,0.0289999999999999,296.617,9.808413179000974,0.005887274411814,-0.1299240672389618,-0.0042857290778148,-0.1596,0.0224,-0.1268999999999991,-0.0034,-0.009,-0.0079,0.099,0.6065399999999996,0.16848333333333324,0.016679849999999993,-0.014912141926183817,0.0074729792717396545,-64.4306096054506,33.14686076117439,-106.21513598088082,56.820607515707195,1493.4891178468365,0.0,41110045.29872309,0.0036329055514157404,0.16848333333333324,AVAILABLE,-94.99772939896528,52.379416135246224,-106.21513598088082,56.820607515707195
6093875,0.2596,-0.0926,9.878,-0.0021,0.0053,0.0009,52.413055,-1.529287,0.0,0.047,296.617,9.881844510009252,0.0057714816122032,0.0734313310082779,-0.0001157927996107,0.158,-0.0513,0.0701999999999998,0.0023,0.005,0.0048,0.1,2.655430000000001,0.7376194444444447,0.07376194444444448,-0.0659447527589782,0.03304714861803588,-64.49655435820958,33.179907909792426,-106.21513598088082,56.820607515707195,1493.5000075800851,0.0,41110045.29872309,0.0036329320406428126,0.7376194444444447,AVAILABLE,-95.06367415172426,52.41246328386426,-106.21513598088082,56.820607515707195
