timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,gps_x,gps_y,phase,gnss_available,ins_heading_rad,ins_speed_mps,ins_x,ins_y,dr_x,dr_y,corrected_x,corrected_y,dr_source_speed_col
4859376,0.6257,0.4231,11.0635,0.013,0.1188,0.0849,52.46251,-1.399732,21.49,77.89,221.868,11.089253642603724,0.1465962141393835,2.073078219509961,0.0122889916976995,-0.7405,0.1931999999999999,2.154399999999999,-0.0183,0.0095,0.0134,0.101,45.70169000000001,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9189905311213202,21.847319670555557,4875.831397813135,-1717.319449334723,4875.831397813135,-1717.319449334723,4875.831397813135,-1717.319449334723,predicted_speed
4859475,-0.3035,1.0274,9.7132,-0.0009,-0.0359,-0.0269,52.46251,-1.399732,21.49,77.706,221.74400000000003,9.772098917325795,0.0448690316365307,-1.317154725277927,-0.1017271825028527,-0.9292,0.6043000000000001,-1.350299999999999,-0.0139,-0.1547,-0.1118,0.099,44.808110000000006,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9188202511213204,21.773912655555556,4874.319650902998,-1718.8561039646956,4874.319650902998,-1718.8561039646956,4874.319650902998,-1718.8561039646956,predicted_speed
4859575,-0.0433,0.3307,10.7116,0.0139,0.0098,-0.0364,52.46251,-1.399732,21.49,77.594,221.62,10.716791121413165,0.0401772323586381,0.9446922040873672,-0.0046917992778926,0.2602,-0.6967000000000001,0.9984000000000002,0.0147999999999999,0.0457,-0.0095,0.1,50.29876,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9201282511213202,21.725784155555555,4872.793984646409,-1720.4028552198251,4872.793984646409,-1720.4028552198251,4872.793984646409,-1720.4028552198251,predicted_speed
4859676,0.5017,-0.7225,10.785,0.0076,-0.0176,-0.0728,52.46251,-1.399732,21.49,77.706,221.3,10.820810234913097,0.0752818703274566,0.1040191134999304,0.0351046379688185,0.545,-1.0532,0.0733999999999994,-0.0062999999999999,-0.0274,-0.0364,0.101,45.28990999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.92081303112132,21.732219370555555,4871.2515355716505,-1721.964480847365,4871.2515355716505,-1721.964480847365,4871.2515355716505,-1721.964480847365,predicted_speed
4859775,0.3994,0.3098,8.9755,-0.0106,0.011,-0.0592,52.46251,-1.399732,21.49,77.59100000000001,221.049,8.989721722611884,0.061139185470531,-1.8310885123012104,-0.0141426848569255,-0.1023,1.0323,-1.8095,-0.0182,0.0286,0.0136,0.099,49.09678999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.91968245112132,21.728399455555554,4869.74162703654,-1723.496622191813,4869.74162703654,-1723.496622191813,4869.74162703654,-1723.496622191813,predicted_speed
4859875,-0.4034,0.817,9.8139,-0.0299,0.0245,-0.0265,52.46251,-1.399732,21.49,77.72399999999999,220.566,9.856107434986695,0.0468669393069357,0.8663857123748109,-0.0142722461635953,-0.8028,0.5071999999999999,0.8384,-0.0192999999999999,0.0135,0.0327,0.1,38.20806,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9166104511213202,21.644260955555552,4868.227115783292,-1725.0429067668206,4868.227115783292,-1725.0429067668206,4868.227115783292,-1725.0429067668206,predicted_speed
4859975,0.4552,0.5927,9.3432,-0.014,0.0494,0.0264,52.46251,-1.399732,21.49,77.756,220.548,9.373040412267516,0.0577349114487932,-0.4830670227191795,0.0108679721418575,0.8586,-0.2242999999999999,-0.4707000000000008,0.0158999999999999,0.0249,0.0529,0.1,41.05508999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.91512845112132,21.64598245555555,4866.7147775102085,-1726.5915573124344,4866.7147775102085,-1726.5915573124344,4866.7147775102085,-1726.5915573124344,predicted_speed
4860075,0.4769,0.671,9.27,-0.0191,0.0533,0.0681,52.46251,-1.399732,21.49,77.634,220.141,9.306480248192653,0.0885624638320321,-0.0665601640748629,0.0308275523832388,0.0216999999999999,0.0783,-0.0731999999999999,-0.0050999999999999,0.0039,0.0416999999999999,0.1,44.54726,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.91313645112132,21.649873955555552,4865.205255815496,-1728.1434963177126,4865.205255815496,-1728.1434963177126,4865.205255815496,-1728.1434963177126,predicted_speed
4860175,0.2612,0.3339,9.0359,0.0071,0.0672,0.0347,52.46251,-1.399732,21.49,77.684,219.84,9.045839013601778,0.0759627540311697,-0.2606412345908744,-0.0125997098008623,-0.2157,-0.3371,-0.2340999999999997,0.0262,0.0138999999999999,-0.0333999999999999,0.1,47.24954999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.91376445112132,21.632195455555554,4863.695993216948,-1729.6932205547628,4863.695993216948,-1729.6932205547628,4863.695993216948,-1729.6932205547628,predicted_speed
4860276,0.0076,0.2145,9.8724,0.0311,0.05,-0.0136,52.46251,-1.399732,21.49,77.76,219.801,9.874732896134455,0.0604331862472929,0.8288938825326788,-0.0155295677838767,-0.2536,-0.1193999999999999,0.8365000000000009,0.024,-0.0171999999999999,-0.0483,0.101,31.97112,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9168227311213197,21.588726570555554,4862.169930968243,-1731.2506369597613,4862.169930968243,-1731.2506369597613,4862.169930968243,-1731.2506369597613,predicted_speed
4860375,1.0895,0.0618,10.3868,0.0197,0.0754,-0.0226,52.46251,-1.399732,21.49,77.52199999999999,219.468,10.44396685795201,0.081141912720862,0.5692339618175524,0.0207087264735691,1.0819,-0.1527,0.5143999999999984,-0.0114,0.0253999999999999,-0.009,0.099,40.512469999999965,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9186918511213196,21.653226555555555,4860.6667594314395,-1732.7789674056319,4860.6667594314395,-1732.7789674056319,4860.6667594314395,-1732.7789674056319,predicted_speed
4860475,0.3894,0.777,9.9191,0.0037,0.0441,-0.0511,52.46251,-1.399732,21.49,77.67399999999999,219.15,9.957103302165743,0.0675996301765031,-0.4868635557862646,-0.0135422825443588,-0.7001,0.7152000000000001,-0.4676999999999989,-0.016,-0.0312999999999999,-0.0285,0.1,38.87082,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9189798511213194,21.648368055555554,4859.1483005862,-1734.321951893565,4859.1483005862,-1734.321951893565,4859.1483005862,-1734.321951893565,predicted_speed
4860576,0.7713,0.6327,9.3883,-0.0088,0.0173,-0.0607,52.46251,-1.399732,21.49,77.774,218.942,9.44115405392794,0.0637277019827327,-0.5159492482378045,-0.0038719281937704,0.3818999999999999,-0.1442999999999999,-0.530800000000001,-0.0125,-0.0268,-0.0095999999999999,0.101,39.79991000000001,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9180082311213194,21.682032870555556,4857.613789489438,-1735.88428137493,4857.613789489438,-1735.88428137493,4857.613789489438,-1735.88428137493,predicted_speed
4860676,-0.3384,-0.8052,10.8842,0.0197,0.0843,-0.0233,52.46251,-1.399732,21.49,77.792,218.699,10.919188213415866,0.0896519380716334,1.478034159487926,0.0259242360889007,-1.1097,-1.4379,1.495900000000001,0.0284999999999999,0.067,0.0373999999999999,0.1,49.082920000000016,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9198962311213195,21.604394370555557,4856.097004592884,-1737.4227423392613,4856.097004592884,-1737.4227423392613,4856.097004592884,-1737.4227423392613,predicted_speed
4860775,-0.9089,0.8574,9.1608,0.0325,0.0564,-0.0137,52.46251,-1.399732,21.49,77.832,218.583,9.245620077095966,0.0665199218279757,-1.6735681363199006,-0.0231320162436577,-0.5705,1.6626,-1.7233999999999998,0.0128,-0.0279,0.0096,0.099,42.995500000000014,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9230325511213193,21.471052755555558,4854.599915451854,-1738.931730395194,4854.599915451854,-1738.931730395194,4854.599915451854,-1738.931730395194,predicted_speed
4860876,0.212,0.8044,10.9667,-0.0105,-0.0107,-0.0906,52.46251,-1.399732,21.49,77.828,218.357,10.998204955809834,0.0918319116647366,1.7525848787138685,0.0253119898367609,1.1209,-0.053,1.8059,-0.043,-0.0670999999999999,-0.0769,0.101,51.6575,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.921889231121319,21.448228270555557,4853.0759649305255,-1740.4713099136618,4853.0759649305255,-1740.4713099136618,4853.0759649305255,-1740.4713099136618,predicted_speed
4860975,1.2357,-0.2663,9.5834,0.0293,0.0688,-0.0133,52.46251,-1.399732,21.49,77.818,218.013,9.66640707502017,0.0759527484690317,-1.331797880789665,-0.0158791631957049,1.0237,-1.0707,-1.3833000000000002,0.0398,0.0795,0.0773,0.099,32.36299000000001,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9247087511213192,21.527202055555556,4851.57242685675,-1741.9817260413815,4851.57242685675,-1741.9817260413815,4851.57242685675,-1741.9817260413815,predicted_speed
4861075,0.1234,0.5068,11.3976,0.0009,0.0488,-0.0133,52.46251,-1.399732,21.49,77.922,217.832,11.409529331221338,0.050587943227611,1.7431222562011683,-0.0253648052414206,-1.1123,0.7731,1.8142000000000007,-0.0283999999999999,-0.0199999999999999,0.0,0.1,51.41317999999998,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.924716751121319,21.495743555555556,4850.05590871194,-1743.5051572431512,4850.05590871194,-1743.5051572431512,4850.05590871194,-1743.5051572431512,predicted_speed
4861175,0.3058,0.2739,10.3077,0.007,0.0445,0.0042,52.46251,-1.399732,21.49,77.908,217.542,10.315871952481768,0.0452425684505201,-1.0936573787395698,-0.0053453747770909,0.1824,-0.2329,-1.0899,0.0061,-0.0043,0.0174999999999999,0.1,45.90208000000001,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.925334751121319,21.482525055555556,4848.5393825162155,-1745.0267147101265,4848.5393825162155,-1745.0267147101265,4848.5393825162155,-1745.0267147101265,predicted_speed
4861275,0.1746,0.0547,9.9304,0.0218,0.0069,-0.0726,52.46251,-1.399732,21.49,77.962,217.229,9.932085451203086,0.0761157670919764,-0.3837865012786814,0.0308731986414562,-0.1312,-0.2191999999999999,-0.3772999999999999,0.0148,-0.0375999999999999,-0.0768,0.1,40.66182,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.927432751121319,21.456186555555554,4847.021530668918,-1746.543225568882,4847.021530668918,-1746.543225568882,4847.021530668918,-1746.543225568882,predicted_speed
4861375,0.0119,0.0574,10.1973,0.0193,0.0634,-0.035,52.46251,-1.399732,21.49,77.656,217.118,10.197468492719162,0.0749469812600881,0.2653830415160758,-0.0011687858318882,-0.1627,0.0027,0.2668999999999997,-0.0024999999999999,0.0564999999999999,0.0375999999999999,0.1,37.10888999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.929280751121319,21.413578055555554,4845.503898670269,-1748.053922880752,4845.503898670269,-1748.053922880752,4845.503898670269,-1748.053922880752,predicted_speed
4861476,0.6648,-0.0353,9.1979,-0.0256,-0.0122,-0.0677,52.46251,-1.399732,21.49,78.02600000000001,216.86900000000003,9.221961263202097,0.073399523159214,-0.9755072295170653,-0.001547458100874,0.6528999999999999,-0.0927,-0.9993999999999996,-0.0449,-0.0756,-0.0326999999999999,0.101,47.74278999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.926612331121319,21.436486370555553,4843.973531848854,-1749.5854485852672,4843.973531848854,-1749.5854485852672,4843.973531848854,-1749.5854485852672,predicted_speed
4861576,0.3777,0.0262,9.6749,-0.011,-0.0113,-0.0611,52.46251,-1.399732,21.49,78.041,216.627,9.682305187299148,0.0631022978979371,0.4603439240970512,-0.0102972252612769,-0.2870999999999999,0.0615,0.4769999999999985,0.0146,0.0009,0.0065999999999999,0.1,41.08183,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.925430331121319,21.430457870555554,4842.460536185823,-1751.1031736489945,4842.460536185823,-1751.1031736489945,4842.460536185823,-1751.1031736489945,predicted_speed
4861675,0.5149,0.6651,9.0932,-0.0337,0.0252,-0.0289,52.46251,-1.399732,21.49,78.03,216.33,9.132018739577791,0.0510484083983036,-0.5502864477213549,-0.0120538894996334,0.1372,0.6389,-0.5816999999999997,-0.0227,0.0365,0.0322,0.099,45.99357000000002,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.922012851121319,21.438072455555552,4840.967283755377,-1752.6113672989923,4840.967283755377,-1752.6113672989923,4840.967283755377,-1752.6113672989923,predicted_speed
4861775,0.4438,0.0713,10.4378,0.0206,0.0265,-0.0206,52.46251,-1.399732,21.49,77.89,216.022,10.447473903772146,0.0393823564556515,1.3154551641943524,-0.011666051942652,-0.0711,-0.5938,1.3445999999999998,0.0543,0.0012999999999999,0.0082999999999999,0.1,47.42265,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9239908511213186,21.43865395555555,4839.455896584517,-1754.131850003274,4839.455896584517,-1754.131850003274,4839.455896584517,-1754.131850003274,predicted_speed
4861875,0.5556,0.5573,9.5356,0.0114,0.0114,-0.0166,52.46251,-1.399732,21.49,77.99,215.895,9.56801661840112,0.0231404407909616,-0.879457285371025,-0.0162419156646899,0.1118,0.486,-0.9021999999999988,-0.0092,-0.0150999999999999,0.004,0.1,37.01394000000002,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9250488511213186,21.45041545555555,4837.942071542141,-1755.6515660863743,4837.942071542141,-1755.6515660863743,4837.942071542141,-1755.6515660863743,predicted_speed
4861975,-0.4666,-0.1469,12.4727,-0.0077,-0.0277,-0.0049,52.46251,-1.399732,21.49,77.95100000000001,215.649,12.482289071320212,0.0291648761355161,2.914272452919091,0.0060244353445545,-1.0222,-0.7042,2.937099999999999,-0.0191,-0.0390999999999999,0.0117,0.1,52.71177999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9241968511213186,21.35995695555555,4836.435920332819,-1757.1661571685106,4836.435920332819,-1757.1661571685106,4836.435920332819,-1757.1661571685106,predicted_speed
4862076,0.0557,-0.1199,10.3432,-0.0175,0.0212,0.0313,52.46251,-1.399732,21.49,78.16,215.32,10.344044892594,0.0416578924094822,-2.1382441787262128,0.0124930162739661,0.5223,0.0269999999999999,-2.1295,-0.0098,0.0489,0.0362,0.101,44.02617,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9223465311213186,21.32134617055555,4834.920285377258,-1758.6959359979612,4834.920285377258,-1758.6959359979612,4834.920285377258,-1758.6959359979612,predicted_speed
4862175,-0.1297,0.2744,9.5116,0.0088,0.0343,0.032,52.46251,-1.399732,21.49,77.95100000000001,215.087,9.516441142044645,0.0477276649334534,-0.8276037505493541,0.0060697725239711,-0.1854,0.3943,-0.8315999999999999,0.0263,0.0130999999999999,0.0006999999999999,0.099,47.682949999999984,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9231365511213188,21.26514535555555,4833.437397899639,-1760.1902986459354,4833.437397899639,-1760.1902986459354,4833.437397899639,-1760.1902986459354,predicted_speed
4862275,0.7236,-0.5029,9.33,0.0046,0.0532,0.0434,52.46251,-1.399732,21.49,78.08800000000001,214.734,9.371520974206907,0.0688110456249576,-0.1449201678377374,0.0210833806915042,0.8533000000000001,-0.7773,-0.1815999999999995,-0.0042,0.0189,0.0114,0.1,39.72162999999999,4890.988357974459,-1701.7271573681971,GNSS_OUTAGE,False,3.9235145511213187,21.29370685555555,4831.936948722659,-1761.701216176379,4831.936948722659,-1761.701216176379,4831.936948722659,-1761.701216176379,predicted_speed
4862375,0.0346,0.5748,9.883,0.0256,0.1016,0.0504,52.461132,-1.401482,21.64,78.152,214.405,9.899761673899024,0.116267278285853,0.5282406996921161,0.0474562326608954,-0.6890000000000001,1.0777,0.552999999999999,0.021,0.0484,0.0069999999999999,0.1,40.48851,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.9259925511213187,21.253368355555548,4830.435609616461,-1763.205555750003,4830.435609616461,-1763.205555750003,4830.435609616461,-1763.205555750003,predicted_speed
4862476,0.1605,0.8688,10.3889,0.021,0.1023,0.0524,52.461132,-1.401482,21.64,77.922,214.163,10.426399997122688,0.1168419873162041,0.5266383232236649,0.000574709030351,0.1259,0.294,0.5059000000000005,-0.0046,0.0007,0.002,0.101,50.41712000000001,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.9280307311213187,21.22534237055555,4828.918167129093,-1764.7198454950355,4828.918167129093,-1764.7198454950355,4828.918167129093,-1764.7198454950355,predicted_speed
4862575,0.789,0.7776,9.4056,-0.0034,0.0922,0.0636,52.461132,-1.401482,21.64,78.16,213.709,9.4706121301635,0.1120596269849226,-0.9557878669591896,-0.0047823603312814,0.6285000000000001,-0.0912,-0.9832999999999998,-0.0244,-0.0100999999999999,0.0112,0.099,36.87097999999999,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.927612951121319,21.26009285555555,4827.428959079019,-1766.207201722631,4827.428959079019,-1766.207201722631,4827.428959079019,-1766.207201722631,predicted_speed
4862675,0.8717,0.3802,9.5029,0.0176,0.0649,0.0348,52.461132,-1.401482,21.64,78.005,213.476,9.550367602349136,0.0757153220953328,0.0797554721856386,-0.0363443048895897,0.0827,-0.3974,0.0973000000000006,0.021,-0.0273,-0.0288,0.1,39.85819999999999,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.929290951121319,21.303464355555548,4825.919115774458,-1767.7101152700975,4825.919115774458,-1767.7101152700975,4825.919115774458,-1767.7101152700975,predicted_speed
4862775,0.4137,0.1877,9.7167,-0.0138,0.0373,-0.0002,52.461132,-1.401482,21.64,78.012,213.351,9.72731401107212,0.0397714721879892,0.1769464087229835,-0.0359438499073436,-0.458,-0.1924999999999999,0.2137999999999991,-0.0314,-0.0276,-0.0349999999999999,0.1,32.27221000000001,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.927828951121319,21.301035855555547,4824.4116432070705,-1769.215063024596,4824.4116432070705,-1769.215063024596,4824.4116432070705,-1769.215063024596,predicted_speed
4862875,-0.4814,0.3211,10.7899,-0.007,0.0493,-0.0262,52.461132,-1.401482,21.64,78.09100000000001,213.258,10.805405738795743,0.0562665975513003,1.0780917277236224,0.0164951253633111,-0.8951,0.1334,1.0732,0.0068,0.0119999999999999,-0.026,0.1,46.90026000000002,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.927046951121319,21.209097355555546,4822.9118493682345,-1770.7146884936262,4822.9118493682345,-1770.7146884936262,4822.9118493682345,-1770.7146884936262,predicted_speed
4862975,0.579,0.545,9.4859,0.0117,0.0368,-0.0493,52.461132,-1.401482,21.64,78.102,213.233,9.519168283521411,0.0626228392840822,-1.28623745527433,0.0063562417327819,1.0604,0.2239,-1.3039999999999985,0.0187,-0.0124999999999999,-0.0230999999999999,0.1,36.77007999999999,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.928134951121319,21.223198855555545,4821.409426558075,-1772.213677284824,4821.409426558075,-1772.213677284824,4821.409426558075,-1772.213677284824,predicted_speed
4863075,0.6798,0.5807,10.8325,0.0025,0.0509,-0.0316,52.461132,-1.401482,21.64,78.23899999999999,212.956,10.869332858092072,0.0599634888911577,1.350164574570659,-0.0026593503929245,0.1008,0.0356999999999999,1.346599999999999,-0.0092,0.0141,0.0176999999999999,0.1,40.4312,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.928302951121319,21.247380355555546,4819.9050398066065,-1773.7141212930233,4819.9050398066065,-1773.7141212930233,4819.9050398066065,-1773.7141212930233,predicted_speed
4863176,1.0799,0.4504,9.3242,0.026,0.0583,-0.0282,52.461132,-1.401482,21.64,78.098,212.699,9.397326737429108,0.0697863167103695,-1.4720061206629644,0.0098228278192117,0.4001000000000001,-0.1302999999999999,-1.5083000000000002,0.0235,0.0073999999999999,0.0034,0.101,35.172520000000006,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.930846131121319,21.312213770555545,4818.377111971716,-1775.230313032547,4818.377111971716,-1775.230313032547,4818.377111971716,-1775.230313032547,predicted_speed
4863276,0.1063,0.1052,9.5829,-0.0104,0.0505,-0.0152,52.461132,-1.401482,21.64,77.918,212.305,9.58406694154418,0.053753604530301,0.1867402041150718,-0.0160327121800684,-0.9736,-0.3452,0.258700000000001,-0.0364,-0.0077999999999999,0.013,0.1,41.13805000000003,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.929724131121319,21.279045270555546,4816.868349179932,-1776.7308504410753,4816.868349179932,-1776.7308504410753,4816.868349179932,-1776.7308504410753,predicted_speed
4863376,0.6658,0.5778,9.3923,-0.0085,0.0684,-0.0084,52.461132,-1.401482,21.64,78.023,212.216,9.433580538162593,0.0694360857191705,-0.1504864033815884,0.0156824811888695,0.5594999999999999,0.4725999999999999,-0.1905999999999998,0.0018999999999999,0.0179,0.0068,0.1,40.26742999999998,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.9287921311213188,21.301826770555547,4815.359371749658,-1778.234401355594,4815.359371749658,-1778.234401355594,4815.359371749658,-1778.234401355594,predicted_speed
4863475,0.3076,0.7678,9.0567,0.0369,0.0786,-0.0061,52.461132,-1.401482,21.64,78.005,211.961,9.094391100563026,0.0870447011598063,-0.3391894375995647,0.0176086154406358,-0.3581999999999999,0.19,-0.3356000000000012,0.0454,0.0102,0.0022999999999999,0.099,40.26323999999999,4772.469018939116,-1854.9537662847893,GNSS_OUTAGE,False,3.932364051121319,21.28891865555555,4813.861085233414,-1779.7166724836345,4813.861085233414,-1779.7166724836345,4813.861085233414,-1779.7166724836345,predicted_speed
